=== DANH SÁCH LUẬT KẾT HỢP (MinConf = 0.6) ===
29 -> 5 : sup = 2964.00, conf = 0.93, lift = 0.00
5 58 -> 40 52 60 : sup = 2892.00, conf = 0.97, lift = 0.00
5 40 -> 52 58 60 : sup = 2892.00, conf = 0.98, lift = 0.00
52 60 -> 5 40 58 : sup = 2892.00, conf = 0.92, lift = 0.00
52 58 -> 5 40 60 : sup = 2892.00, conf = 0.91, lift = 0.00
40 52 -> 5 58 60 : sup = 2892.00, conf = 0.92, lift = 0.00
5 52 -> 40 58 60 : sup = 2892.00, conf = 0.98, lift = 0.00
60 -> 5 40 52 58 : sup = 2892.00, conf = 0.92, lift = 0.00
58 -> 5 40 52 60 : sup = 2892.00, conf = 0.91, lift = 0.00
40 -> 5 52 58 60 : sup = 2892.00, conf = 0.91, lift = 0.00
5 -> 40 52 58 60 : sup = 2892.00, conf = 0.97, lift = 0.00
52 -> 5 40 58 60 : sup = 2892.00, conf = 0.91, lift = 0.00
29 40 52 60 -> 34 : sup = 2960.00, conf = 0.95, lift = 0.00
29 34 40 60 -> 52 : sup = 2960.00, conf = 1.00, lift = 0.00
29 34 52 60 -> 40 : sup = 2960.00, conf = 0.99, lift = 0.00
29 34 40 52 -> 60 : sup = 2960.00, conf = 0.99, lift = 0.00
34 40 52 60 -> 29 : sup = 2960.00, conf = 1.00, lift = 0.00
29 40 60 -> 34 52 : sup = 2960.00, conf = 0.95, lift = 0.00
29 52 60 -> 34 40 : sup = 2960.00, conf = 0.95, lift = 0.00
29 40 52 -> 34 60 : sup = 2960.00, conf = 0.94, lift = 0.00
40 52 60 -> 29 34 : sup = 2960.00, conf = 0.95, lift = 0.00
29 34 60 -> 40 52 : sup = 2960.00, conf = 0.99, lift = 0.00
29 34 40 -> 52 60 : sup = 2960.00, conf = 0.98, lift = 0.00
34 40 60 -> 29 52 : sup = 2960.00, conf = 1.00, lift = 0.00
29 34 52 -> 40 60 : sup = 2960.00, conf = 0.98, lift = 0.00
34 52 60 -> 29 40 : sup = 2960.00, conf = 0.99, lift = 0.00
34 40 52 -> 29 60 : sup = 2960.00, conf = 0.98, lift = 0.00
29 60 -> 34 40 52 : sup = 2960.00, conf = 0.94, lift = 0.00
29 40 -> 34 52 60 : sup = 2960.00, conf = 0.94, lift = 0.00
40 60 -> 29 34 52 : sup = 2960.00, conf = 0.95, lift = 0.00
29 52 -> 34 40 60 : sup = 2960.00, conf = 0.93, lift = 0.00
52 60 -> 29 34 40 : sup = 2960.00, conf = 0.94, lift = 0.00
40 52 -> 29 34 60 : sup = 2960.00, conf = 0.94, lift = 0.00
29 34 -> 40 52 60 : sup = 2960.00, conf = 0.97, lift = 0.00
34 60 -> 29 40 52 : sup = 2960.00, conf = 0.99, lift = 0.00
34 40 -> 29 52 60 : sup = 2960.00, conf = 0.98, lift = 0.00
34 52 -> 29 40 60 : sup = 2960.00, conf = 0.98, lift = 0.00
29 -> 34 40 52 60 : sup = 2960.00, conf = 0.93, lift = 0.00
60 -> 29 34 40 52 : sup = 2960.00, conf = 0.94, lift = 0.00
40 -> 29 34 52 60 : sup = 2960.00, conf = 0.93, lift = 0.00
52 -> 29 34 40 60 : sup = 2960.00, conf = 0.93, lift = 0.00
34 -> 29 40 52 60 : sup = 2960.00, conf = 0.97, lift = 0.00
29 40 52 58 -> 36 : sup = 3046.00, conf = 0.97, lift = 0.00
29 36 40 58 -> 52 : sup = 3046.00, conf = 1.00, lift = 0.00
29 36 52 58 -> 40 : sup = 3046.00, conf = 0.99, lift = 0.00
29 36 40 52 -> 58 : sup = 3046.00, conf = 1.00, lift = 0.00
36 40 52 58 -> 29 : sup = 3046.00, conf = 1.00, lift = 0.00
29 40 58 -> 36 52 : sup = 3046.00, conf = 0.97, lift = 0.00
29 52 58 -> 36 40 : sup = 3046.00, conf = 0.96, lift = 0.00
29 40 52 -> 36 58 : sup = 3046.00, conf = 0.97, lift = 0.00
40 52 58 -> 29 36 : sup = 3046.00, conf = 0.96, lift = 0.00
29 36 58 -> 40 52 : sup = 3046.00, conf = 0.99, lift = 0.00
29 36 40 -> 52 58 : sup = 3046.00, conf = 1.00, lift = 0.00
36 40 58 -> 29 52 : sup = 3046.00, conf = 0.99, lift = 0.00
29 36 52 -> 40 58 : sup = 3046.00, conf = 0.99, lift = 0.00
36 52 58 -> 29 40 : sup = 3046.00, conf = 0.99, lift = 0.00
36 40 52 -> 29 58 : sup = 3046.00, conf = 0.99, lift = 0.00
29 58 -> 36 40 52 : sup = 3046.00, conf = 0.96, lift = 0.00
29 40 -> 36 52 58 : sup = 3046.00, conf = 0.97, lift = 0.00
40 58 -> 29 36 52 : sup = 3046.00, conf = 0.96, lift = 0.00
29 52 -> 36 40 58 : sup = 3046.00, conf = 0.96, lift = 0.00
52 58 -> 29 36 40 : sup = 3046.00, conf = 0.96, lift = 0.00
40 52 -> 29 36 58 : sup = 3046.00, conf = 0.96, lift = 0.00
29 36 -> 40 52 58 : sup = 3046.00, conf = 0.99, lift = 0.00
36 58 -> 29 40 52 : sup = 3046.00, conf = 0.98, lift = 0.00
36 40 -> 29 52 58 : sup = 3046.00, conf = 0.99, lift = 0.00
36 52 -> 29 40 58 : sup = 3046.00, conf = 0.99, lift = 0.00
29 -> 36 40 52 58 : sup = 3046.00, conf = 0.96, lift = 0.00
58 -> 29 36 40 52 : sup = 3046.00, conf = 0.95, lift = 0.00
40 -> 29 36 52 58 : sup = 3046.00, conf = 0.96, lift = 0.00
52 -> 29 36 40 58 : sup = 3046.00, conf = 0.96, lift = 0.00
36 -> 29 40 52 58 : sup = 3046.00, conf = 0.98, lift = 0.00
40 52 58 -> 66 : sup = 2985.00, conf = 0.95, lift = 0.00
40 58 66 -> 52 : sup = 2985.00, conf = 1.00, lift = 0.00
52 58 66 -> 40 : sup = 2985.00, conf = 0.99, lift = 0.00
40 52 66 -> 58 : sup = 2985.00, conf = 1.00, lift = 0.00
40 58 -> 52 66 : sup = 2985.00, conf = 0.94, lift = 0.00
52 58 -> 40 66 : sup = 2985.00, conf = 0.94, lift = 0.00
40 52 -> 58 66 : sup = 2985.00, conf = 0.94, lift = 0.00
58 66 -> 40 52 : sup = 2985.00, conf = 0.99, lift = 0.00
40 66 -> 52 58 : sup = 2985.00, conf = 1.00, lift = 0.00
52 66 -> 40 58 : sup = 2985.00, conf = 0.99, lift = 0.00
58 -> 40 52 66 : sup = 2985.00, conf = 0.93, lift = 0.00
40 -> 52 58 66 : sup = 2985.00, conf = 0.94, lift = 0.00
52 -> 40 58 66 : sup = 2985.00, conf = 0.94, lift = 0.00
66 -> 40 52 58 : sup = 2985.00, conf = 0.99, lift = 0.00
58 60 62 -> 36 : sup = 2917.00, conf = 0.97, lift = 0.00
36 60 62 -> 58 : sup = 2917.00, conf = 1.00, lift = 0.00
36 58 62 -> 60 : sup = 2917.00, conf = 0.98, lift = 0.00
36 58 60 -> 62 : sup = 2917.00, conf = 0.96, lift = 0.00
60 62 -> 36 58 : sup = 2917.00, conf = 0.97, lift = 0.00
58 62 -> 36 60 : sup = 2917.00, conf = 0.95, lift = 0.00
58 60 -> 36 62 : sup = 2917.00, conf = 0.93, lift = 0.00
36 62 -> 58 60 : sup = 2917.00, conf = 0.98, lift = 0.00
36 60 -> 58 62 : sup = 2917.00, conf = 0.96, lift = 0.00
36 58 -> 60 62 : sup = 2917.00, conf = 0.94, lift = 0.00
62 -> 36 58 60 : sup = 2917.00, conf = 0.95, lift = 0.00
60 -> 36 58 62 : sup = 2917.00, conf = 0.93, lift = 0.00
58 -> 36 60 62 : sup = 2917.00, conf = 0.91, lift = 0.00
36 -> 58 60 62 : sup = 2917.00, conf = 0.94, lift = 0.00
56 58 62 -> 40 : sup = 2909.00, conf = 1.00, lift = 0.00
40 58 62 -> 56 : sup = 2909.00, conf = 0.96, lift = 0.00
40 56 62 -> 58 : sup = 2909.00, conf = 1.00, lift = 0.00
40 56 58 -> 62 : sup = 2909.00, conf = 0.97, lift = 0.00
58 62 -> 40 56 : sup = 2909.00, conf = 0.95, lift = 0.00
56 62 -> 40 58 : sup = 2909.00, conf = 1.00, lift = 0.00
56 58 -> 40 62 : sup = 2909.00, conf = 0.96, lift = 0.00
40 62 -> 56 58 : sup = 2909.00, conf = 0.96, lift = 0.00
40 58 -> 56 62 : sup = 2909.00, conf = 0.92, lift = 0.00
40 56 -> 58 62 : sup = 2909.00, conf = 0.97, lift = 0.00
62 -> 40 56 58 : sup = 2909.00, conf = 0.95, lift = 0.00
58 -> 40 56 62 : sup = 2909.00, conf = 0.91, lift = 0.00
56 -> 40 58 62 : sup = 2909.00, conf = 0.96, lift = 0.00
40 -> 56 58 62 : sup = 2909.00, conf = 0.92, lift = 0.00
29 58 60 62 -> 7 : sup = 2889.00, conf = 0.96, lift = 0.00
7 29 60 62 -> 58 : sup = 2889.00, conf = 1.00, lift = 0.00
7 29 58 62 -> 60 : sup = 2889.00, conf = 0.98, lift = 0.00
7 58 60 62 -> 29 : sup = 2889.00, conf = 1.00, lift = 0.00
7 29 58 60 -> 62 : sup = 2889.00, conf = 0.96, lift = 0.00
29 60 62 -> 7 58 : sup = 2889.00, conf = 0.96, lift = 0.00
29 58 62 -> 7 60 : sup = 2889.00, conf = 0.95, lift = 0.00
58 60 62 -> 7 29 : sup = 2889.00, conf = 0.96, lift = 0.00
29 58 60 -> 7 62 : sup = 2889.00, conf = 0.92, lift = 0.00
7 29 62 -> 58 60 : sup = 2889.00, conf = 0.98, lift = 0.00
7 60 62 -> 29 58 : sup = 2889.00, conf = 1.00, lift = 0.00
7 29 60 -> 58 62 : sup = 2889.00, conf = 0.96, lift = 0.00
7 58 62 -> 29 60 : sup = 2889.00, conf = 0.98, lift = 0.00
7 29 58 -> 60 62 : sup = 2889.00, conf = 0.94, lift = 0.00
7 58 60 -> 29 62 : sup = 2889.00, conf = 0.95, lift = 0.00
29 62 -> 7 58 60 : sup = 2889.00, conf = 0.95, lift = 0.00
60 62 -> 7 29 58 : sup = 2889.00, conf = 0.96, lift = 0.00
29 60 -> 7 58 62 : sup = 2889.00, conf = 0.92, lift = 0.00
58 62 -> 7 29 60 : sup = 2889.00, conf = 0.94, lift = 0.00
29 58 -> 7 60 62 : sup = 2889.00, conf = 0.91, lift = 0.00
58 60 -> 7 29 62 : sup = 2889.00, conf = 0.92, lift = 0.00
7 62 -> 29 58 60 : sup = 2889.00, conf = 0.98, lift = 0.00
7 29 -> 58 60 62 : sup = 2889.00, conf = 0.94, lift = 0.00
7 60 -> 29 58 62 : sup = 2889.00, conf = 0.95, lift = 0.00
7 58 -> 29 60 62 : sup = 2889.00, conf = 0.94, lift = 0.00
62 -> 7 29 58 60 : sup = 2889.00, conf = 0.94, lift = 0.00
29 -> 7 58 60 62 : sup = 2889.00, conf = 0.91, lift = 0.00
60 -> 7 29 58 62 : sup = 2889.00, conf = 0.92, lift = 0.00
58 -> 7 29 60 62 : sup = 2889.00, conf = 0.90, lift = 0.00
7 -> 29 58 60 62 : sup = 2889.00, conf = 0.94, lift = 0.00
29 60 62 -> 66 : sup = 2884.00, conf = 0.96, lift = 0.00
29 62 66 -> 60 : sup = 2884.00, conf = 1.00, lift = 0.00
60 62 66 -> 29 : sup = 2884.00, conf = 1.00, lift = 0.00
29 60 66 -> 62 : sup = 2884.00, conf = 0.96, lift = 0.00
29 62 -> 60 66 : sup = 2884.00, conf = 0.95, lift = 0.00
60 62 -> 29 66 : sup = 2884.00, conf = 0.96, lift = 0.00
29 60 -> 62 66 : sup = 2884.00, conf = 0.92, lift = 0.00
62 66 -> 29 60 : sup = 2884.00, conf = 1.00, lift = 0.00
29 66 -> 60 62 : sup = 2884.00, conf = 0.96, lift = 0.00
60 66 -> 29 62 : sup = 2884.00, conf = 0.95, lift = 0.00
62 -> 29 60 66 : sup = 2884.00, conf = 0.94, lift = 0.00
29 -> 60 62 66 : sup = 2884.00, conf = 0.91, lift = 0.00
60 -> 29 62 66 : sup = 2884.00, conf = 0.92, lift = 0.00
66 -> 29 60 62 : sup = 2884.00, conf = 0.95, lift = 0.00
29 40 52 62 -> 34 : sup = 2888.00, conf = 0.96, lift = 0.00
29 34 40 62 -> 52 : sup = 2888.00, conf = 1.00, lift = 0.00
29 34 52 62 -> 40 : sup = 2888.00, conf = 1.00, lift = 0.00
34 40 52 62 -> 29 : sup = 2888.00, conf = 1.00, lift = 0.00
29 34 40 52 -> 62 : sup = 2888.00, conf = 0.96, lift = 0.00
29 40 62 -> 34 52 : sup = 2888.00, conf = 0.95, lift = 0.00
29 52 62 -> 34 40 : sup = 2888.00, conf = 0.95, lift = 0.00
40 52 62 -> 29 34 : sup = 2888.00, conf = 0.95, lift = 0.00
29 40 52 -> 34 62 : sup = 2888.00, conf = 0.92, lift = 0.00
29 34 62 -> 40 52 : sup = 2888.00, conf = 0.99, lift = 0.00
34 40 62 -> 29 52 : sup = 2888.00, conf = 1.00, lift = 0.00
29 34 40 -> 52 62 : sup = 2888.00, conf = 0.96, lift = 0.00
34 52 62 -> 29 40 : sup = 2888.00, conf = 0.99, lift = 0.00
29 34 52 -> 40 62 : sup = 2888.00, conf = 0.95, lift = 0.00
34 40 52 -> 29 62 : sup = 2888.00, conf = 0.96, lift = 0.00
29 62 -> 34 40 52 : sup = 2888.00, conf = 0.95, lift = 0.00
40 62 -> 29 34 52 : sup = 2888.00, conf = 0.95, lift = 0.00
29 40 -> 34 52 62 : sup = 2888.00, conf = 0.92, lift = 0.00
52 62 -> 29 34 40 : sup = 2888.00, conf = 0.95, lift = 0.00
29 52 -> 34 40 62 : sup = 2888.00, conf = 0.91, lift = 0.00
40 52 -> 29 34 62 : sup = 2888.00, conf = 0.91, lift = 0.00
34 62 -> 29 40 52 : sup = 2888.00, conf = 0.99, lift = 0.00
29 34 -> 40 52 62 : sup = 2888.00, conf = 0.95, lift = 0.00
34 40 -> 29 52 62 : sup = 2888.00, conf = 0.96, lift = 0.00
34 52 -> 29 40 62 : sup = 2888.00, conf = 0.95, lift = 0.00
62 -> 29 34 40 52 : sup = 2888.00, conf = 0.94, lift = 0.00
29 -> 34 40 52 62 : sup = 2888.00, conf = 0.91, lift = 0.00
40 -> 29 34 52 62 : sup = 2888.00, conf = 0.91, lift = 0.00
52 -> 29 34 40 62 : sup = 2888.00, conf = 0.91, lift = 0.00
34 -> 29 40 52 62 : sup = 2888.00, conf = 0.95, lift = 0.00
7 40 58 60 -> 52 : sup = 2994.00, conf = 1.00, lift = 0.00
40 52 58 60 -> 7 : sup = 2994.00, conf = 0.96, lift = 0.00
7 52 58 60 -> 40 : sup = 2994.00, conf = 0.99, lift = 0.00
7 40 52 60 -> 58 : sup = 2994.00, conf = 1.00, lift = 0.00
7 40 52 58 -> 60 : sup = 2994.00, conf = 0.99, lift = 0.00
40 58 60 -> 7 52 : sup = 2994.00, conf = 0.96, lift = 0.00
7 58 60 -> 40 52 : sup = 2994.00, conf = 0.99, lift = 0.00
7 40 60 -> 52 58 : sup = 2994.00, conf = 1.00, lift = 0.00
7 40 58 -> 52 60 : sup = 2994.00, conf = 0.98, lift = 0.00
52 58 60 -> 7 40 : sup = 2994.00, conf = 0.95, lift = 0.00
40 52 60 -> 7 58 : sup = 2994.00, conf = 0.96, lift = 0.00
40 52 58 -> 7 60 : sup = 2994.00, conf = 0.95, lift = 0.00
7 52 60 -> 40 58 : sup = 2994.00, conf = 0.99, lift = 0.00
7 52 58 -> 40 60 : sup = 2994.00, conf = 0.98, lift = 0.00
7 40 52 -> 58 60 : sup = 2994.00, conf = 0.99, lift = 0.00
58 60 -> 7 40 52 : sup = 2994.00, conf = 0.95, lift = 0.00
40 60 -> 7 52 58 : sup = 2994.00, conf = 0.96, lift = 0.00
40 58 -> 7 52 60 : sup = 2994.00, conf = 0.94, lift = 0.00
7 60 -> 40 52 58 : sup = 2994.00, conf = 0.99, lift = 0.00
7 58 -> 40 52 60 : sup = 2994.00, conf = 0.97, lift = 0.00
7 40 -> 52 58 60 : sup = 2994.00, conf = 0.98, lift = 0.00
52 60 -> 7 40 58 : sup = 2994.00, conf = 0.95, lift = 0.00
52 58 -> 7 40 60 : sup = 2994.00, conf = 0.94, lift = 0.00
40 52 -> 7 58 60 : sup = 2994.00, conf = 0.95, lift = 0.00
7 52 -> 40 58 60 : sup = 2994.00, conf = 0.98, lift = 0.00
60 -> 7 40 52 58 : sup = 2994.00, conf = 0.95, lift = 0.00
58 -> 7 40 52 60 : sup = 2994.00, conf = 0.94, lift = 0.00
40 -> 7 52 58 60 : sup = 2994.00, conf = 0.94, lift = 0.00
7 -> 40 52 58 60 : sup = 2994.00, conf = 0.97, lift = 0.00
52 -> 7 40 58 60 : sup = 2994.00, conf = 0.94, lift = 0.00
29 36 58 60 -> 34 : sup = 2893.00, conf = 0.95, lift = 0.00
29 34 58 60 -> 36 : sup = 2893.00, conf = 0.97, lift = 0.00
29 34 36 60 -> 58 : sup = 2893.00, conf = 1.00, lift = 0.00
29 34 36 58 -> 60 : sup = 2893.00, conf = 0.98, lift = 0.00
34 36 58 60 -> 29 : sup = 2893.00, conf = 1.00, lift = 0.00
29 58 60 -> 34 36 : sup = 2893.00, conf = 0.92, lift = 0.00
29 36 60 -> 34 58 : sup = 2893.00, conf = 0.95, lift = 0.00
29 36 58 -> 34 60 : sup = 2893.00, conf = 0.94, lift = 0.00
36 58 60 -> 29 34 : sup = 2893.00, conf = 0.95, lift = 0.00
29 34 60 -> 36 58 : sup = 2893.00, conf = 0.97, lift = 0.00
29 34 58 -> 36 60 : sup = 2893.00, conf = 0.95, lift = 0.00
34 58 60 -> 29 36 : sup = 2893.00, conf = 0.97, lift = 0.00
29 34 36 -> 58 60 : sup = 2893.00, conf = 0.98, lift = 0.00
34 36 60 -> 29 58 : sup = 2893.00, conf = 1.00, lift = 0.00
34 36 58 -> 29 60 : sup = 2893.00, conf = 0.98, lift = 0.00
29 60 -> 34 36 58 : sup = 2893.00, conf = 0.92, lift = 0.00
29 58 -> 34 36 60 : sup = 2893.00, conf = 0.91, lift = 0.00
58 60 -> 29 34 36 : sup = 2893.00, conf = 0.92, lift = 0.00
29 36 -> 34 58 60 : sup = 2893.00, conf = 0.94, lift = 0.00
36 60 -> 29 34 58 : sup = 2893.00, conf = 0.95, lift = 0.00
36 58 -> 29 34 60 : sup = 2893.00, conf = 0.93, lift = 0.00
29 34 -> 36 58 60 : sup = 2893.00, conf = 0.95, lift = 0.00
34 60 -> 29 36 58 : sup = 2893.00, conf = 0.97, lift = 0.00
34 58 -> 29 36 60 : sup = 2893.00, conf = 0.95, lift = 0.00
34 36 -> 29 58 60 : sup = 2893.00, conf = 0.98, lift = 0.00
29 -> 34 36 58 60 : sup = 2893.00, conf = 0.91, lift = 0.00
60 -> 29 34 36 58 : sup = 2893.00, conf = 0.92, lift = 0.00
58 -> 29 34 36 60 : sup = 2893.00, conf = 0.91, lift = 0.00
36 -> 29 34 58 60 : sup = 2893.00, conf = 0.93, lift = 0.00
34 -> 29 36 58 60 : sup = 2893.00, conf = 0.95, lift = 0.00
29 40 52 60 -> 36 : sup = 3003.00, conf = 0.97, lift = 0.00
29 36 40 60 -> 52 : sup = 3003.00, conf = 1.00, lift = 0.00
29 36 52 60 -> 40 : sup = 3003.00, conf = 0.99, lift = 0.00
29 36 40 52 -> 60 : sup = 3003.00, conf = 0.99, lift = 0.00
36 40 52 60 -> 29 : sup = 3003.00, conf = 1.00, lift = 0.00
29 40 60 -> 36 52 : sup = 3003.00, conf = 0.97, lift = 0.00
29 52 60 -> 36 40 : sup = 3003.00, conf = 0.96, lift = 0.00
29 40 52 -> 36 60 : sup = 3003.00, conf = 0.96, lift = 0.00
40 52 60 -> 29 36 : sup = 3003.00, conf = 0.96, lift = 0.00
29 36 60 -> 40 52 : sup = 3003.00, conf = 0.99, lift = 0.00
29 36 40 -> 52 60 : sup = 3003.00, conf = 0.98, lift = 0.00
36 40 60 -> 29 52 : sup = 3003.00, conf = 0.99, lift = 0.00
29 36 52 -> 40 60 : sup = 3003.00, conf = 0.98, lift = 0.00
36 52 60 -> 29 40 : sup = 3003.00, conf = 0.99, lift = 0.00
36 40 52 -> 29 60 : sup = 3003.00, conf = 0.98, lift = 0.00
29 60 -> 36 40 52 : sup = 3003.00, conf = 0.96, lift = 0.00
29 40 -> 36 52 60 : sup = 3003.00, conf = 0.95, lift = 0.00
40 60 -> 29 36 52 : sup = 3003.00, conf = 0.96, lift = 0.00
29 52 -> 36 40 60 : sup = 3003.00, conf = 0.95, lift = 0.00
52 60 -> 29 36 40 : sup = 3003.00, conf = 0.96, lift = 0.00
40 52 -> 29 36 60 : sup = 3003.00, conf = 0.95, lift = 0.00
29 36 -> 40 52 60 : sup = 3003.00, conf = 0.97, lift = 0.00
36 60 -> 29 40 52 : sup = 3003.00, conf = 0.98, lift = 0.00
36 40 -> 29 52 60 : sup = 3003.00, conf = 0.98, lift = 0.00
36 52 -> 29 40 60 : sup = 3003.00, conf = 0.97, lift = 0.00
29 -> 36 40 52 60 : sup = 3003.00, conf = 0.94, lift = 0.00
60 -> 29 36 40 52 : sup = 3003.00, conf = 0.95, lift = 0.00
40 -> 29 36 52 60 : sup = 3003.00, conf = 0.95, lift = 0.00
52 -> 29 36 40 60 : sup = 3003.00, conf = 0.94, lift = 0.00
36 -> 29 40 52 60 : sup = 3003.00, conf = 0.97, lift = 0.00
58 60 66 -> 34 : sup = 2885.00, conf = 0.96, lift = 0.00
34 58 60 -> 66 : sup = 2885.00, conf = 0.96, lift = 0.00
34 60 66 -> 58 : sup = 2885.00, conf = 1.00, lift = 0.00
34 58 66 -> 60 : sup = 2885.00, conf = 1.00, lift = 0.00
58 60 -> 34 66 : sup = 2885.00, conf = 0.92, lift = 0.00
60 66 -> 34 58 : sup = 2885.00, conf = 0.95, lift = 0.00
58 66 -> 34 60 : sup = 2885.00, conf = 0.96, lift = 0.00
34 60 -> 58 66 : sup = 2885.00, conf = 0.96, lift = 0.00
34 58 -> 60 66 : sup = 2885.00, conf = 0.95, lift = 0.00
34 66 -> 58 60 : sup = 2885.00, conf = 1.00, lift = 0.00
60 -> 34 58 66 : sup = 2885.00, conf = 0.92, lift = 0.00
58 -> 34 60 66 : sup = 2885.00, conf = 0.90, lift = 0.00
66 -> 34 58 60 : sup = 2885.00, conf = 0.95, lift = 0.00
34 -> 58 60 66 : sup = 2885.00, conf = 0.95, lift = 0.00
40 52 60 -> 66 : sup = 2986.00, conf = 0.96, lift = 0.00
40 60 66 -> 52 : sup = 2986.00, conf = 1.00, lift = 0.00
52 60 66 -> 40 : sup = 2986.00, conf = 0.99, lift = 0.00
40 52 66 -> 60 : sup = 2986.00, conf = 1.00, lift = 0.00
40 60 -> 52 66 : sup = 2986.00, conf = 0.96, lift = 0.00
52 60 -> 40 66 : sup = 2986.00, conf = 0.95, lift = 0.00
40 52 -> 60 66 : sup = 2986.00, conf = 0.95, lift = 0.00
60 66 -> 40 52 : sup = 2986.00, conf = 0.99, lift = 0.00
40 66 -> 52 60 : sup = 2986.00, conf = 1.00, lift = 0.00
52 66 -> 40 60 : sup = 2986.00, conf = 0.99, lift = 0.00
60 -> 40 52 66 : sup = 2986.00, conf = 0.95, lift = 0.00
40 -> 52 60 66 : sup = 2986.00, conf = 0.94, lift = 0.00
52 -> 40 60 66 : sup = 2986.00, conf = 0.94, lift = 0.00
66 -> 40 52 60 : sup = 2986.00, conf = 0.99, lift = 0.00
52 58 60 -> 48 : sup = 2974.00, conf = 0.95, lift = 0.00
48 58 60 -> 52 : sup = 2974.00, conf = 1.00, lift = 0.00
48 52 60 -> 58 : sup = 2974.00, conf = 1.00, lift = 0.00
48 52 58 -> 60 : sup = 2974.00, conf = 0.99, lift = 0.00
58 60 -> 48 52 : sup = 2974.00, conf = 0.94, lift = 0.00
52 60 -> 48 58 : sup = 2974.00, conf = 0.95, lift = 0.00
52 58 -> 48 60 : sup = 2974.00, conf = 0.93, lift = 0.00
48 60 -> 52 58 : sup = 2974.00, conf = 1.00, lift = 0.00
48 58 -> 52 60 : sup = 2974.00, conf = 0.99, lift = 0.00
48 52 -> 58 60 : sup = 2974.00, conf = 0.99, lift = 0.00
60 -> 48 52 58 : sup = 2974.00, conf = 0.94, lift = 0.00
58 -> 48 52 60 : sup = 2974.00, conf = 0.93, lift = 0.00
52 -> 48 58 60 : sup = 2974.00, conf = 0.93, lift = 0.00
48 -> 52 58 60 : sup = 2974.00, conf = 0.99, lift = 0.00
7 40 58 62 -> 52 : sup = 2914.00, conf = 1.00, lift = 0.00
40 52 58 62 -> 7 : sup = 2914.00, conf = 0.96, lift = 0.00
7 52 58 62 -> 40 : sup = 2914.00, conf = 0.99, lift = 0.00
7 40 52 62 -> 58 : sup = 2914.00, conf = 1.00, lift = 0.00
7 40 52 58 -> 62 : sup = 2914.00, conf = 0.96, lift = 0.00
40 58 62 -> 7 52 : sup = 2914.00, conf = 0.96, lift = 0.00
7 58 62 -> 40 52 : sup = 2914.00, conf = 0.99, lift = 0.00
7 40 62 -> 52 58 : sup = 2914.00, conf = 1.00, lift = 0.00
7 40 58 -> 52 62 : sup = 2914.00, conf = 0.96, lift = 0.00
52 58 62 -> 7 40 : sup = 2914.00, conf = 0.96, lift = 0.00
40 52 62 -> 7 58 : sup = 2914.00, conf = 0.96, lift = 0.00
40 52 58 -> 7 62 : sup = 2914.00, conf = 0.92, lift = 0.00
7 52 62 -> 40 58 : sup = 2914.00, conf = 0.99, lift = 0.00
7 52 58 -> 40 62 : sup = 2914.00, conf = 0.95, lift = 0.00
7 40 52 -> 58 62 : sup = 2914.00, conf = 0.96, lift = 0.00
58 62 -> 7 40 52 : sup = 2914.00, conf = 0.95, lift = 0.00
40 62 -> 7 52 58 : sup = 2914.00, conf = 0.96, lift = 0.00
40 58 -> 7 52 62 : sup = 2914.00, conf = 0.92, lift = 0.00
7 62 -> 40 52 58 : sup = 2914.00, conf = 0.99, lift = 0.00
7 58 -> 40 52 62 : sup = 2914.00, conf = 0.95, lift = 0.00
7 40 -> 52 58 62 : sup = 2914.00, conf = 0.96, lift = 0.00
52 62 -> 7 40 58 : sup = 2914.00, conf = 0.96, lift = 0.00
52 58 -> 7 40 62 : sup = 2914.00, conf = 0.92, lift = 0.00
40 52 -> 7 58 62 : sup = 2914.00, conf = 0.92, lift = 0.00
7 52 -> 40 58 62 : sup = 2914.00, conf = 0.95, lift = 0.00
62 -> 7 40 52 58 : sup = 2914.00, conf = 0.95, lift = 0.00
58 -> 7 40 52 62 : sup = 2914.00, conf = 0.91, lift = 0.00
40 -> 7 52 58 62 : sup = 2914.00, conf = 0.92, lift = 0.00
7 -> 40 52 58 62 : sup = 2914.00, conf = 0.95, lift = 0.00
52 -> 7 40 58 62 : sup = 2914.00, conf = 0.91, lift = 0.00
29 40 52 62 -> 36 : sup = 2922.00, conf = 0.97, lift = 0.00
29 36 40 62 -> 52 : sup = 2922.00, conf = 1.00, lift = 0.00
29 36 52 62 -> 40 : sup = 2922.00, conf = 0.99, lift = 0.00
36 40 52 62 -> 29 : sup = 2922.00, conf = 0.99, lift = 0.00
29 36 40 52 -> 62 : sup = 2922.00, conf = 0.96, lift = 0.00
29 40 62 -> 36 52 : sup = 2922.00, conf = 0.96, lift = 0.00
29 52 62 -> 36 40 : sup = 2922.00, conf = 0.96, lift = 0.00
40 52 62 -> 29 36 : sup = 2922.00, conf = 0.96, lift = 0.00
29 40 52 -> 36 62 : sup = 2922.00, conf = 0.93, lift = 0.00
29 36 62 -> 40 52 : sup = 2922.00, conf = 0.99, lift = 0.00
36 40 62 -> 29 52 : sup = 2922.00, conf = 0.99, lift = 0.00
29 36 40 -> 52 62 : sup = 2922.00, conf = 0.96, lift = 0.00
36 52 62 -> 29 40 : sup = 2922.00, conf = 0.99, lift = 0.00
