Antecedent,Consequent,Support,Confidence,Lift,Conviction
"36 52","7 29 58 60",2915.0000,0.9440,0.0003,-53941.8266
"29","7 36 52 58 60",2915.0000,0.9164,0.0003,-34931.2068
"60","7 29 36 52 58",2915.0000,0.9257,0.0003,-39820.0470
"58","7 29 36 52 60",2915.0000,0.9124,0.0003,-33262.2321
"7","29 36 52 58 60",2915.0000,0.9477,0.0003,-57813.5155
"52","7 29 36 58 60",2915.0000,0.9152,0.0003,-34504.1667
"36","7 29 52 58 60",2915.0000,0.9406,0.0003,-50712.4402
"7 29 40 56 58","52",2881.0000,0.9983,0.0003,-1837804.8000
"29 40 52 56 58","7",2881.0000,0.9684,0.0003,-97320.4787
"7 29 52 56 58","40",2881.0000,0.9914,0.0003,-368364.5600
"7 29 40 52 58","56",2881.0000,0.9505,0.0003,-61024.1333
"7 29 40 52 56","58",2881.0000,0.9997,0.0003,-9205108.0000
"7 40 52 56 58","29",2881.0000,0.9976,0.0003,-1311977.1429
"29 40 56 58","7 52",2881.0000,0.9668,0.0003,-92229.4949
"7 29 56 58","40 52",2881.0000,0.9897,0.0003,-306431.2667
"7 29 40 58","52 56",2881.0000,0.9471,0.0003,-56966.6460
"7 29 40 56","52 58",2881.0000,0.9979,0.0003,-1531553.5000
"7 40 56 58","29 52",2881.0000,0.9959,0.0003,-763993.0833
"29 52 56 58","7 40",2881.0000,0.9603,0.0003,-76865.5462
"29 40 52 58","7 56",2881.0000,0.9166,0.0003,-35004.8626
"29 40 52 56","7 58",2881.0000,0.9681,0.0003,-96297.0947
"40 52 56 58","7 29",2881.0000,0.9635,0.0003,-84158.8991
"7 29 52 58","40 56",2881.0000,0.9424,0.0003,-52021.1080
"7 29 52 56","40 58",2881.0000,0.9911,0.0003,-354206.7692
"7 52 56 58","29 40",2881.0000,0.9890,0.0003,-287112.5625
"7 29 40 52","56 58",2881.0000,0.9502,0.0003,-60619.9205
"7 40 52 58","29 56",2881.0000,0.9483,0.0003,-58147.7070
"7 40 52 56","29 58",2881.0000,0.9972,0.0003,-1148016.3750
"29 56 58","7 40 52",2881.0000,0.9587,0.0003,-73622.5000
"29 40 58","7 52 56",2881.0000,0.9134,0.0003,-33654.2198
"29 40 56","7 52 58",2881.0000,0.9665,0.0003,-91308.0300
"40 56 58","7 29 52",2881.0000,0.9619,0.0003,-80313.2895
"7 29 58","40 52 56",2881.0000,0.9390,0.0003,-49055.1872
"7 29 56","40 52 58",2881.0000,0.9894,0.0003,-296554.3226
"7 56 58","29 40 52",2881.0000,0.9873,0.0003,-247872.2703
"7 29 40","52 56 58",2881.0000,0.9468,0.0003,-56614.8272
"7 40 58","29 52 56",2881.0000,0.9449,0.0003,-54446.4286
"7 40 56","29 52 58",2881.0000,0.9955,0.0003,-705245.5385
"29 52 58","7 40 56",2881.0000,0.9091,0.0003,-31833.0451
"29 52 56","7 40 58",2881.0000,0.9600,0.0003,-76225.4000
"52 56 58","7 29 40",2881.0000,0.9556,0.0003,-68445.0000
"29 40 52","7 56 58",2881.0000,0.9163,0.0003,-34870.9049
"40 52 58","7 29 56",2881.0000,0.9123,0.0003,-33187.5018
"40 52 56","7 29 58",2881.0000,0.9632,0.0003,-83394.5182
"7 29 52","40 56 58",2881.0000,0.9421,0.0003,-51726.8475
"7 52 58","29 40 56",2881.0000,0.9403,0.0003,-49894.6448
"7 52 56","29 40 58",2881.0000,0.9887,0.0003,-278419.4545
"7 40 52","29 56 58",2881.0000,0.9480,0.0003,-57779.4684
"29 58","7 40 52 56",2881.0000,0.9060,0.0003,-30715.1839
"29 56","7 40 52 58",2881.0000,0.9584,0.0003,-73033.7760
"56 58","7 29 40 52",2881.0000,0.9540,0.0003,-65853.3813
"29 40","7 52 56 58",2881.0000,0.9132,0.0003,-33530.5109
"40 58","7 29 52 56",2881.0000,0.9091,0.0003,-31976.0903
"40 56","7 29 52 58",2881.0000,0.9616,0.0003,-79615.4435
"7 29","40 52 56 58",2881.0000,0.9387,0.0003,-48793.8351
"7 58","29 40 52 56",2881.0000,0.9369,0.0003,-47155.2835
"7 56","29 40 52 58",2881.0000,0.9870,0.0003,-241355.2105
"7 40","29 52 56 58",2881.0000,0.9446,0.0003,-54123.9645
"29 52","7 40 56 58",2881.0000,0.9088,0.0003,-31721.9377
"52 58","7 29 40 56",2881.0000,0.9048,0.0003,-30326.8119
"52 56","7 29 40 58",2881.0000,0.9552,0.0003,-67938.1926
"40 52","7 29 56 58",2881.0000,0.9120,0.0003,-33067.2302
"7 52","29 40 56 58",2881.0000,0.9400,0.0003,-49623.0163
"29","7 40 52 56 58",2881.0000,0.9057,0.0003,-30611.8233
"58","7 29 40 52 56",2881.0000,0.9017,0.0003,-29314.6338
"56","7 29 40 52 58",2881.0000,0.9537,0.0003,-65383.0714
"40","7 29 52 56 58",2881.0000,0.9088,0.0003,-31864.5329
"7","29 40 52 56 58",2881.0000,0.9366,0.0003,-46912.9436
"52","7 29 40 56 58",2881.0000,0.9046,0.0003,-30226.0691
"7 52 58 60","66",2894.0000,0.9586,0.0003,-72939.0400
"7 58 60 66","52",2894.0000,0.9962,0.0003,-840865.4545
"52 58 60 66","7",2894.0000,0.9618,0.0003,-80458.0435
"7 52 60 66","58",2894.0000,0.9997,0.0003,-9246630.0000
"7 52 58 66","60",2894.0000,1.0000,0.0003,Infinity
"7 58 60","52 66",2894.0000,0.9551,0.0003,-67038.7500
"52 58 60","7 66",2894.0000,0.9225,0.0003,-37501.9959
"7 52 60","58 66",2894.0000,0.9583,0.0003,-72360.1587
"7 52 58","60 66",2894.0000,0.9445,0.0003,-54431.0588
"58 60 66","7 52",2894.0000,0.9583,0.0003,-73438.7302
"7 60 66","52 58",2894.0000,0.9959,0.0003,-770816.5000
"7 58 66","52 60",2894.0000,0.9962,0.0003,-828453.1818
"52 60 66","7 58",2894.0000,0.9615,0.0003,-79765.0000
"52 58 66","7 60",2894.0000,0.9618,0.0003,-79280.6087
"7 52 66","58 60",2894.0000,0.9997,0.0003,-9110565.0000
"58 60","7 52 66",2894.0000,0.9193,0.0003,-35867.3701
"7 60","52 58 66",2894.0000,0.9548,0.0003,-66549.2555
"7 58","52 60 66",2894.0000,0.9411,0.0003,-51119.7514
"52 60","7 58 66",2894.0000,0.9222,0.0003,-37347.3443
"52 58","7 60 66",2894.0000,0.9089,0.0003,-31894.8966
"7 52","58 60 66",2894.0000,0.9442,0.0003,-54112.4854
"60 66","7 52 58",2894.0000,0.9580,0.0003,-72860.8110
"58 66","7 52 60",2894.0000,0.9583,0.0003,-72360.1587
"7 66","52 58 60",2894.0000,0.9959,0.0003,-759434.6667
"52 66","7 58 60",2894.0000,0.9615,0.0003,-78597.3276
"60","7 52 58 66",2894.0000,0.9190,0.0003,-35725.7137
"58","7 52 60 66",2894.0000,0.9058,0.0003,-30718.7043
"7","52 58 60 66",2894.0000,0.9408,0.0003,-50838.5055
"52","7 58 60 66",2894.0000,0.9086,0.0003,-31784.3299
"66","7 52 58 60",2894.0000,0.9580,0.0003,-71790.3780
"29 36 52 60","66",2905.0000,0.9594,0.0003,-74346.0163
"29 52 60 66","36",2905.0000,0.9677,0.0003,-95878.3093
"29 36 60 66","52",2905.0000,0.9962,0.0003,-844049.4545
"29 36 52 66","60",2905.0000,1.0000,0.0003,Infinity
"36 52 60 66","29",2905.0000,0.9973,0.0003,-1157917.5000
"29 52 60","36 66",2905.0000,0.9296,0.0003,-41519.8864
"29 36 60","52 66",2905.0000,0.9559,0.0003,-68241.4254
"29 36 52","60 66",2905.0000,0.9453,0.0003,-55240.8333
"36 52 60","29 66",2905.0000,0.9553,0.0003,-67349.2059
"29 60 66","36 52",2905.0000,0.9642,0.0003,-86121.5833
"29 52 66","36 60",2905.0000,0.9677,0.0003,-94423.7320
"52 60 66","29 36",2905.0000,0.9651,0.0003,-88379.3333
"29 36 66","52 60",2905.0000,0.9962,0.0003,-831590.1818
"36 60 66","29 52",2905.0000,0.9935,0.0003,-487692.4211
"36 52 66","29 60",2905.0000,0.9973,0.0003,-1141531.8750
"29 60","36 52 66",2905.0000,0.9263,0.0003,-39532.6061
"29 52","36 60 66",2905.0000,0.9164,0.0003,-34965.6981
"52 60","29 36 66",2905.0000,0.9257,0.0003,-39258.6695
"29 36","52 60 66",2905.0000,0.9420,0.0003,-51842.2123
"36 60","29 52 66",2905.0000,0.9518,0.0003,-62306.4762
"36 52","29 60 66",2905.0000,0.9407,0.0003,-50825.4426
"29 66","36 52 60",2905.0000,0.9642,0.0003,-84810.3704
"60 66","29 36 52",2905.0000,0.9616,0.0003,-80004.4138
"52 66","29 36 60",2905.0000,0.9651,0.0003,-87089.3333
"36 66","29 52 60",2905.0000,0.9935,0.0003,-480767.1579
"29","36 52 60 66",2905.0000,0.9132,0.0003,-33561.8551
"60","29 36 52 66",2905.0000,0.9225,0.0003,-37478.2623
"52","29 36 60 66",2905.0000,0.9121,0.0003,-33158.1250
"36","29 52 60 66",2905.0000,0.9374,0.0003,-47938.6546
"66","29 36 52 60",2905.0000,0.9616,0.0003,-78832.4741
"29 40 60 62","52",2975.0000,0.9963,0.0003,-864311.2727
"29 52 60 62","40",2975.0000,0.9950,0.0003,-631687.3333
"29 40 52 62","60",2975.0000,0.9854,0.0003,-215995.7273
"40 52 60 62","29",2975.0000,0.9956,0.0003,-730910.7692
"29 40 52 60","62",2975.0000,0.9597,0.0003,-75863.2000
"29 60 62","40 52",2975.0000,0.9913,0.0003,-364506.0769
"29 40 62","52 60",2975.0000,0.9818,0.0003,-172820.1818
"40 60 62","29 52",2975.0000,0.9920,0.0003,-395992.9583
"29 40 60","52 62",2975.0000,0.9563,0.0003,-69723.0000
"29 52 62","40 60",2975.0000,0.9806,0.0003,-160596.3051
"52 60 62","29 40",2975.0000,0.9907,0.0003,-338266.5000
"29 52 60","40 62",2975.0000,0.9520,0.0003,-63416.6667
"40 52 62","29 60",2975.0000,0.9806,0.0003,-161213.3898
"29 40 52","60 62",2975.0000,0.9462,0.0003,-56052.4970
"40 52 60","29 62",2975.0000,0.9557,0.0003,-68666.4638
"29 62","40 52 60",2975.0000,0.9770,0.0003,-135372.0000
"60 62","29 40 52",2975.0000,0.9871,0.0003,-242897.4872
"29 60","40 52 62",2975.0000,0.9487,0.0003,-59077.5652
"40 62","29 52 60",2975.0000,0.9770,0.0003,-135894.0000
"29 40","52 60 62",2975.0000,0.9429,0.0003,-52618.3889
"40 60","29 52 62",2975.0000,0.9523,0.0003,-63591.2215
"52 62","29 40 60",2975.0000,0.9757,0.0003,-128140.4054
"29 52","40 60 62",2975.0000,0.9385,0.0003,-48736.7179
"52 60","29 40 62",2975.0000,0.9481,0.0003,-58312.8957
"40 52","29 60 62",2975.0000,0.9418,0.0003,-51505.4348
"62","29 40 52 60",2975.0000,0.9722,0.0003,-111564.0000
"29","40 52 60 62",2975.0000,0.9352,0.0003,-46124.5000
"60","29 40 52 62",2975.0000,0.9447,0.0003,-54618.8621
"40","29 52 60 62",2975.0000,0.9385,0.0003,-48590.4103
"52","29 40 60 62",2975.0000,0.9341,0.0003,-45272.5000
"29 56 58 60","40",2936.0000,0.9919,0.0003,-390843.3333
"29 40 58 60","56",2936.0000,0.9441,0.0003,-53978.1609
"29 40 56 60","58",2936.0000,0.9997,0.0003,-9380778.0000
"29 40 56 58","60",2936.0000,0.9852,0.0003,-213205.4545
"40 56 58 60","29",2936.0000,0.9956,0.0003,-721370.7692
"29 58 60","40 56",2936.0000,0.9365,0.0003,-47182.5377
"29 56 60","40 58",2936.0000,0.9916,0.0003,-375217.9200
"29 56 58","40 60",2936.0000,0.9770,0.0003,-136008.9130
"56 58 60","29 40",2936.0000,0.9876,0.0003,-253428.1622
"29 40 60","56 58",2936.0000,0.9437,0.0003,-53669.1943
"29 40 58","56 60",2936.0000,0.9309,0.0003,-43013.0367
"40 58 60","29 56",2936.0000,0.9401,0.0003,-50185.1070
"29 40 56","58 60",2936.0000,0.9849,0.0003,-208471.2667
"40 56 60","29 58",2936.0000,0.9953,0.0003,-669860.7143
"40 56 58","29 60",2936.0000,0.9803,0.0003,-159141.1017
"29 60","40 56 58",2936.0000,0.9362,0.0003,-46945.9200
"29 58","40 56 60",2936.0000,0.9233,0.0003,-38433.6885
"58 60","29 40 56",2936.0000,0.9327,0.0003,-44250.1887
"29 56","40 58 60",2936.0000,0.9767,0.0003,-134067.6000
"56 60","29 40 58",2936.0000,0.9872,0.0003,-246763.7368
"56 58","29 40 60",2936.0000,0.9722,0.0003,-111811.9048
"29 40","56 58 60",2936.0000,0.9306,0.0003,-42815.7991
"40 60","29 56 58",2936.0000,0.9398,0.0003,-49917.5319
"40 58","29 56 60",2936.0000,0.9265,0.0003,-40258.5408
"40 56","29 58 60",2936.0000,0.9800,0.0003,-156491.0667
"29","40 56 58 60",2936.0000,0.9230,0.0003,-38275.8694
"60","29 40 56 58",2936.0000,0.9324,0.0003,-44041.6479
"58","29 40 56 60",2936.0000,0.9189,0.0003,-36218.2239
"56","29 40 58 60",2936.0000,0.9719,0.0003,-110497.5176
"40","29 56 58 60",2936.0000,0.9262,0.0003,-40085.5983
"40 52 58 60","34",2963.0000,0.9521,0.0003,-63472.2685
"34 40 58 60","52",2963.0000,0.9970,0.0003,-1051427.5556
"34 52 58 60","40",2963.0000,0.9926,0.0003,-429975.6818
"34 40 52 60","58",2963.0000,0.9997,0.0003,-9467016.0000
"34 40 52 58","60",2963.0000,0.9854,0.0003,-215137.1818
"40 58 60","34 52",2963.0000,0.9488,0.0003,-59141.8125
"52 58 60","34 40",2963.0000,0.9445,0.0003,-54374.6667
"40 52 60","34 58",2963.0000,0.9518,0.0003,-63048.6267
"40 52 58","34 60",2963.0000,0.9383,0.0003,-48487.4462
"34 58 60","40 52",2963.0000,0.9896,0.0003,-305001.6774
"34 40 60","52 58",2963.0000,0.9966,0.0003,-946305.9000
"34 40 58","52 60",2963.0000,0.9824,0.0003,-178513.0566
"34 52 60","40 58",2963.0000,0.9923,0.0003,-411289.0435
"34 52 58","40 60",2963.0000,0.9779,0.0003,-141234.1791
"34 40 52","58 60",2963.0000,0.9850,0.0003,-210359.4667
"58 60","34 40 52",2963.0000,0.9412,0.0003,-51167.7622
"40 60","34 52 58",2963.0000,0.9485,0.0003,-58773.8882
"40 58","34 52 60",2963.0000,0.9350,0.0003,-45919.7330
"52 60","34 40 58",2963.0000,0.9442,0.0003,-54063.2571
"52 58","34 40 60",2963.0000,0.9306,0.0003,-42818.3167
"40 52","34 58 60",2963.0000,0.9380,0.0003,-48239.2194
"34 60","40 52 58",2963.0000,0.9893,0.0003,-295475.4687
"34 58","40 52 60",2963.0000,0.9750,0.0003,-124439.0526
"34 40","52 58 60",2963.0000,0.9821,0.0003,-175209.4815
"34 52","40 58 60",2963.0000,0.9776,0.0003,-139158.5588
"60","34 40 52 58",2963.0000,0.9409,0.0003,-50891.9032
"58","34 40 52 60",2963.0000,0.9274,0.0003,-40805.1078
"40","34 52 58 60",2963.0000,0.9347,0.0003,-45697.0048
"52","34 40 58 60",2963.0000,0.9303,0.0003,-42624.4820
"34","40 52 58 60",2963.0000,0.9747,0.0003,-122823.8961
"5 29 40 58 60","52",2887.0000,0.9962,0.0003,-838839.2727
"29 40 52 58 60","5",2887.0000,0.9316,0.0003,-43415.2358
"5 29 52 58 60","40",2887.0000,0.9931,0.0003,-460614.1500
"5 29 40 52 60","58",2887.0000,0.9997,0.0003,-9224272.0000
"5 29 40 52 58","60",2887.0000,0.9850,0.0003,-209699.7273
"5 40 52 58 60","29",2887.0000,0.9983,0.0003,-1839312.0000
"29 40 58 60","5 52",2887.0000,0.9283,0.0003,-41266.7713
"5 29 58 60","40 52",2887.0000,0.9894,0.0003,-297259.4839
"5 29 40 60","52 58",2887.0000,0.9959,0.0003,-768959.7500
"5 29 40 58","52 60",2887.0000,0.9813,0.0003,-167800.9818
"5 40 58 60","29 52",2887.0000,0.9945,0.0003,-574975.4375
"29 52 58 60","5 40",2887.0000,0.9241,0.0003,-38872.0506
"29 40 52 60","5 58",2887.0000,0.9313,0.0003,-43210.7981
"29 40 52 58","5 60",2887.0000,0.9185,0.0003,-35886.6758
"40 52 58 60","5 29",2887.0000,0.9277,0.0003,-40981.5822
"5 29 52 60","40 58",2887.0000,0.9928,0.0003,-438692.5714
"5 29 52 58","40 60",2887.0000,0.9780,0.0003,-141832.2462
"5 52 58 60","29 40",2887.0000,0.9914,0.0003,-367377.9200
"5 29 40 52","58 60",2887.0000,0.9847,0.0003,-205044.5333
"5 40 52 60","29 58",2887.0000,0.9979,0.0003,-1532807.8333
"5 40 52 58","29 60",2887.0000,0.9826,0.0003,-180600.5882
"29 58 60","5 40 52",2887.0000,0.9209,0.0003,-37139.6371
"29 40 60","5 52 58",2887.0000,0.9280,0.0003,-41081.8661
"29 40 58","5 52 60",2887.0000,0.9153,0.0003,-34398.6816
"40 58 60","5 29 52",2887.0000,0.9244,0.0003,-39063.9661
"5 29 60","40 52 58",2887.0000,0.9890,0.0003,-287977.5938
"5 29 58","40 52 60",2887.0000,0.9744,0.0003,-121327.0526
"5 58 60","29 40 52",2887.0000,0.9877,0.0003,-255194.1389
"5 29 40","52 58 60",2887.0000,0.9810,0.0003,-164808.0000
"5 40 60","29 52 58",2887.0000,0.9941,0.0003,-541168.9412
"5 40 58","29 52 60",2887.0000,0.9790,0.0003,-148591.5484
"29 52 60","5 40 58",2887.0000,0.9238,0.0003,-38707.9832
"29 52 58","5 40 60",2887.0000,0.9110,0.0003,-32622.7199
"52 58 60","5 29 40",2887.0000,0.9203,0.0003,-36916.2160
"29 40 52","5 58 60",2887.0000,0.9183,0.0003,-35746.1790
"40 52 60","5 29 58",2887.0000,0.9274,0.0003,-40799.5841
"40 52 58","5 29 60",2887.0000,0.9142,0.0003,-34003.8524
"5 29 52","40 58 60",2887.0000,0.9776,0.0003,-139685.8485
"5 52 60","29 40 58",2887.0000,0.9911,0.0003,-353257.2692
"5 52 58","29 40 60",2887.0000,0.9757,0.0003,-127812.3611
"5 40 52","29 58 60",2887.0000,0.9823,0.0003,-177131.2692
"29 60","5 40 52 58",2887.0000,0.9206,0.0003,-36989.6867
"29 58","5 40 52 60",2887.0000,0.9079,0.0003,-31387.5768
"58 60","5 29 40 52",2887.0000,0.9171,0.0003,-35351.6782
"29 40","5 52 58 60",2887.0000,0.9151,0.0003,-34269.4216
"40 60","5 29 52 58",2887.0000,0.9241,0.0003,-38898.4135
"40 58","5 29 52 60",2887.0000,0.9110,0.0003,-32667.6702
"5 29","40 52 58 60",2887.0000,0.9740,0.0003,-119753.2987
"5 60","29 40 52 58",2887.0000,0.9873,0.0003,-248302.9189
"5 58","29 40 52 60",2887.0000,0.9721,0.0003,-110891.9277
"5 40","29 52 58 60",2887.0000,0.9786,0.0003,-146235.7143
"29 52","5 40 58 60",2887.0000,0.9107,0.0003,-32506.5018
"52 60","5 29 40 58",2887.0000,0.9200,0.0003,-36768.3586
"52 58","5 29 40 60",2887.0000,0.9067,0.0003,-31068.1212
"40 52","5 29 58 60",2887.0000,0.9139,0.0003,-33877.9522
"5 52","29 40 58 60",2887.0000,0.9753,0.0003,-126063.5616
"29","5 40 52 58 60",2887.0000,0.9076,0.0003,-31279.8333
"60","5 29 40 52 58",2887.0000,0.9168,0.0003,-35215.9160
"58","5 29 40 52 60",2887.0000,0.9036,0.0003,-29947.9383
"40","5 29 52 58 60",2887.0000,0.9107,0.0003,-32551.3074
"5","29 40 52 58 60",2887.0000,0.9717,0.0003,-109573.3095
"52","5 29 40 58 60",2887.0000,0.9064,0.0003,-30962.9027
"29 40 52 58","66",2977.0000,0.9472,0.0003,-57179.8795
"29 40 58 66","52",2977.0000,0.9963,0.0003,-864890.1818
"29 52 58 66","40",2977.0000,0.9920,0.0003,-396257.0417
"29 40 52 66","58",2977.0000,0.9997,0.0003,-9511732.0000
"40 52 58 66","29",2977.0000,0.9973,0.0003,-1186537.5000
"29 40 58","52 66",2977.0000,0.9439,0.0003,-53618.0000
"29 52 58","40 66",2977.0000,0.9394,0.0003,-49449.6042
"29 40 52","58 66",2977.0000,0.9469,0.0003,-56836.7425
"40 52 58","29 66",2977.0000,0.9427,0.0003,-52551.9116
"29 58 66","40 52",2977.0000,0.9884,0.0003,-271768.4571
"29 40 66","52 58",2977.0000,0.9960,0.0003,-792832.2500
"40 58 66","29 52",2977.0000,0.9937,0.0003,-499701.2632
"29 52 66","40 58",2977.0000,0.9917,0.0003,-380413.4400
"52 58 66","29 40",2977.0000,0.9894,0.0003,-296574.5625
"40 52 66","29 58",2977.0000,0.9970,0.0003,-1054721.5556
"29 58","40 52 66",2977.0000,0.9362,0.0003,-46760.0985
"29 40","52 58 66",2977.0000,0.9436,0.0003,-53315.9551
"40 58","29 52 66",2977.0000,0.9394,0.0003,-49532.1302
"29 52","40 58 66",2977.0000,0.9391,0.0003,-49192.4870
"52 58","29 40 66",2977.0000,0.9350,0.0003,-45960.3478
"40 52","29 58 66",2977.0000,0.9424,0.0003,-52262.3571
"29 66","40 52 58",2977.0000,0.9881,0.0003,-264223.3611
"58 66","29 40 52",2977.0000,0.9858,0.0003,-220740.9302
"40 66","29 52 58",2977.0000,0.9933,0.0003,-474724.8000
"52 66","29 40 58",2977.0000,0.9890,0.0003,-287591.8182
"29","40 52 58 66",2977.0000,0.9359,0.0003,-46529.9216
"58","29 40 52 66",2977.0000,0.9318,0.0003,-43630.8028
"40","29 52 58 66",2977.0000,0.9391,0.0003,-49274.6114
"52","29 40 58 66",2977.0000,0.9347,0.0003,-45738.4375
"66","29 40 52 58",2977.0000,0.9854,0.0003,-215726.8636
"29 58 60 62","36",2904.0000,0.9677,0.0003,-95846.3711
"29 36 60 62","58",2904.0000,1.0000,0.0003,Infinity
"29 36 58 62","60",2904.0000,0.9851,0.0003,-210916.0000
"36 58 60 62","29",2904.0000,0.9955,0.0003,-713543.0769
"29 36 58 60","62",2904.0000,0.9559,0.0003,-69352.5522
"29 60 62","36 58",2904.0000,0.9677,0.0003,-95815.4330
"29 58 62","36 60",2904.0000,0.9537,0.0003,-65888.6170
"58 60 62","29 36",2904.0000,0.9635,0.0003,-84474.2000
"29 58 60","36 62",2904.0000,0.9263,0.0003,-40198.5714
"29 36 62","58 60",2904.0000,0.9851,0.0003,-210849.0000
"36 60 62","29 58",2904.0000,0.9955,0.0003,-713318.6923
"29 36 60","58 62",2904.0000,0.9556,0.0003,-68861.4889
"36 58 62","29 60",2904.0000,0.9801,0.0003,-157440.7627
"29 36 58","60 62",2904.0000,0.9419,0.0003,-51894.2961
"36 58 60","29 62",2904.0000,0.9518,0.0003,-63178.5306
"29 62","36 58 60",2904.0000,0.9537,0.0003,-65867.0213
"60 62","29 36 58",2904.0000,0.9635,0.0003,-84446.8000
"29 60","36 58 62",2904.0000,0.9260,0.0003,-40038.0690
"58 62","29 36 60",2904.0000,0.9490,0.0003,-59591.5385
"29 58","36 60 62",2904.0000,0.9132,0.0003,-33597.3913
"58 60","29 36 62",2904.0000,0.9225,0.0003,-38021.1311
"36 62","29 58 60",2904.0000,0.9801,0.0003,-157390.5424
"29 36","58 60 62",2904.0000,0.9416,0.0003,-51622.7333
"36 60","29 58 62",2904.0000,0.9515,0.0003,-62772.2162
"36 58","29 60 62",2904.0000,0.9374,0.0003,-47907.2165
"62","29 36 58 60",2904.0000,0.9490,0.0003,-59571.9231
"29","36 58 60 62",2904.0000,0.9129,0.0003,-33486.6282
"60","29 36 58 62",2904.0000,0.9222,0.0003,-37877.9714
"58","29 36 60 62",2904.0000,0.9089,0.0003,-31873.1443
"36","29 58 60 62",2904.0000,0.9371,0.0003,-47676.9231
"29 56 58 62","40",2894.0000,0.9952,0.0003,-658246.5714
"29 40 58 62","56",2894.0000,0.9551,0.0003,-67283.8235
"29 40 56 62","58",2894.0000,1.0000,0.0003,Infinity
"40 56 58 62","29",2894.0000,0.9948,0.0003,-616708.0000
"29 40 56 58","62",2894.0000,0.9711,0.0003,-105997.9070
"29 58 62","40 56",2894.0000,0.9504,0.0003,-60395.8609
"29 56 62","40 58",2894.0000,0.9952,0.0003,-658038.8571
"56 58 62","29 40",2894.0000,0.9901,0.0003,-317901.4483
"29 56 58","40 62",2894.0000,0.9631,0.0003,-82407.3874
"29 40 62","56 58",2894.0000,0.9551,0.0003,-67261.5441
"40 58 62","29 56",2894.0000,0.9504,0.0003,-60597.5166
"29 40 58","56 62",2894.0000,0.9176,0.0003,-35446.1077
"40 56 62","29 58",2894.0000,0.9948,0.0003,-616514.0667
"29 40 56","58 62",2894.0000,0.9708,0.0003,-104814.7011
"40 56 58","29 62",2894.0000,0.9663,0.0003,-90265.1485
"29 62","40 56 58",2894.0000,0.9504,0.0003,-60375.6954
"58 62","29 40 56",2894.0000,0.9458,0.0003,-54932.5301
"29 58","40 56 62",2894.0000,0.9101,0.0003,-32333.7063
"56 62","29 40 58",2894.0000,0.9901,0.0003,-317800.6552
"29 56","40 58 62",2894.0000,0.9627,0.0003,-81698.7857
"56 58","29 40 62",2894.0000,0.9583,0.0003,-72599.8413
"40 62","29 56 58",2894.0000,0.9504,0.0003,-60577.3510
"29 40","56 58 62",2894.0000,0.9173,0.0003,-35321.4943
"40 58","29 56 62",2894.0000,0.9132,0.0003,-33499.2109
"40 56","29 58 62",2894.0000,0.9660,0.0003,-89410.0392
"62","29 40 56 58",2894.0000,0.9458,0.0003,-54914.0964
"29","40 56 58 62",2894.0000,0.9098,0.0003,-32231.1777
"58","29 40 56 62",2894.0000,0.9058,0.0003,-30708.0897
"56","29 40 58 62",2894.0000,0.9580,0.0003,-72052.0394
"40","29 56 58 62",2894.0000,0.9129,0.0003,-33388.3696
"58 60 62","66",2892.0000,0.9595,0.0003,-74608.8525
"60 62 66","58",2892.0000,1.0000,0.0003,Infinity
"58 62 66","60",2892.0000,1.0000,0.0003,Infinity
"58 60 66","62",2892.0000,0.9576,0.0003,-72173.2813
"60 62","58 66",2892.0000,0.9595,0.0003,-74584.1475
"58 62","60 66",2892.0000,0.9451,0.0003,-55007.1429
"58 60","62 66",2892.0000,0.9187,0.0003,-35550.2656
"62 66","58 60",2892.0000,1.0000,0.0003,Infinity
"60 66","58 62",2892.0000,0.9573,0.0003,-71637.5116
"58 66","60 62",2892.0000,0.9576,0.0003,-71087.9688
"62","58 60 66",2892.0000,0.9451,0.0003,-54988.9286
"60","58 62 66",2892.0000,0.9184,0.0003,-35423.1868
"58","60 62 66",2892.0000,0.9052,0.0003,-30484.3069
"66","58 60 62",2892.0000,0.9573,0.0003,-70560.2558
"40 52 58 62","34",2892.0000,0.9532,0.0003,-64931.8732
"34 40 58 62","52",2892.0000,0.9969,0.0003,-1026309.3333
"34 52 58 62","40",2892.0000,0.9959,0.0003,-766898.0000
"34 40 52 62","58",2892.0000,1.0000,0.0003,Infinity
"34 40 52 58","62",2892.0000,0.9618,0.0003,-79986.2000
"40 58 62","34 52",2892.0000,0.9498,0.0003,-60302.9412
"52 58 62","34 40",2892.0000,0.9485,0.0003,-58571.8726
"40 52 62","34 58",2892.0000,0.9532,0.0003,-64910.5070
"40 52 58","34 62",2892.0000,0.9158,0.0003,-34571.7895
"34 58 62","40 52",2892.0000,0.9928,0.0003,-438059.7143
"34 40 62","52 58",2892.0000,0.9969,0.0003,-1025987.0000
"34 40 58","52 62",2892.0000,0.9589,0.0003,-74135.2258
"34 52 62","40 58",2892.0000,0.9959,0.0003,-766656.0000
"34 52 58","40 62",2892.0000,0.9545,0.0003,-66835.6522
"34 40 52","58 62",2892.0000,0.9614,0.0003,-79323.0345
"58 62","34 40 52",2892.0000,0.9451,0.0003,-54770.3571
